alpha,dimension,gamma,scaled_difference
4,5,0.274,-4.5360359608041625
4,5,0.275,-4.529314735620319
4,5,0.276,-4.522611519928955
4,5,0.277,-4.5159262586725575
4,5,0.278,-4.509258896967956
4,5,0.279,-4.502609380105635
4,5,0.28,-4.495977653549055
4,5,0.281,-4.489363662934004
4,5,0.28200000000000003,-4.482767354067906
4,5,0.28300000000000003,-4.4761886729291644
4,5,0.28400000000000003,-4.469627565666503
4,5,0.28500000000000003,-4.463083978598313
4,5,0.28600000000000003,-4.456557858211992
4,5,0.28700000000000003,-4.450049151163315
4,5,0.28800000000000003,-4.443557804275758
4,5,0.289,-4.437083764539893
4,5,0.29,-4.4306269791127395
4,5,0.291,-4.424187395317119
4,5,0.292,-4.417764960641044
4,5,0.293,-4.4113596227370895
4,5,0.294,-4.404971329421759
4,5,0.295,-4.398600028674893
4,5,0.296,-4.392245668639032
4,5,0.297,-4.385908197618819
4,5,0.298,-4.379587564080387
4,5,0.299,-4.373283716650768
4,5,0.3,-4.366996604117281
4,5,0.301,-4.360726175426945
4,5,0.302,-4.354472379685879
4,5,0.303,-4.348235166158728
4,5,0.304,-4.3420144842680655
4,5,0.305,-4.335810283593821
4,5,0.306,-4.329622513872687
4,5,0.307,-4.323451124997579
4,5,0.308,-4.317296067017016
4,5,0.309,-4.311157290134592
4,5,0.31,-4.305034744708392
4,5,0.311,-4.29892838125045
4,5,0.312,-4.292838150426163
4,5,0.313,-4.28676400305376
4,5,0.314,-4.280705890103736
4,5,0.315,-4.27466376269833
4,5,0.316,-4.26863757211093
4,5,0.317,-4.262627269765593
4,5,0.318,-4.256632807236449
4,5,0.319,-4.250654136247216
4,5,0.32,-4.244691208670624
4,5,0.321,-4.238743976527919
4,5,0.322,-4.232812391988312
4,5,0.323,-4.226896407368475
4,5,0.324,-4.220995975132001
4,5,0.325,-4.215111047888918
4,5,0.326,-4.209241578395128
4,5,0.327,-4.203387519551935
4,5,0.328,-4.197548824405523
4,5,0.329,-4.191725446146453
4,5,0.33,-4.185917338109136
4,5,0.331,-4.180124453771384
4,5,0.332,-4.174346746753854
4,5,0.333,-4.168584170819597
4,5,0.334,-4.162836679873543
4,5,0.335,-4.157104227962022
4,5,0.336,-4.1513867692722695
4,5,0.337,-4.145684258131954
4,5,0.338,-4.139996649008685
4,5,0.339,-4.134323896509534
4,5,0.34,-4.128665955380571
4,5,0.341,-4.123022780506375
4,5,0.342,-4.11739432690958
4,5,0.343,-4.111780549750383
4,5,0.34400000000000003,-4.106181404326109
4,5,0.34500000000000003,-4.1005968460707285
4,5,0.34600000000000003,-4.095026830554387
4,5,0.34700000000000003,-4.08947131348298
4,5,0.34800000000000003,-4.083930250697652
4,5,0.34900000000000003,-4.07840359817439
4,5,0.35000000000000003,-4.07289131202354
4,5,0.35100000000000003,-4.067393348489371
4,5,0.352,-4.061909663949628
4,5,0.353,-4.056440214915076
4,5,0.354,-4.050984958029083
4,5,0.355,-4.045543850067165
4,5,0.356,-4.040116847936542
4,5,0.357,-4.034703908675715
4,5,0.358,-4.029304989454033
4,5,0.359,-4.023920047571263
4,5,0.36,-4.018549040457156
4,5,0.361,-4.013191925671018
4,5,0.362,-4.007848660901305
4,5,0.363,-4.002519203965188
4,5,0.364,-3.997203512808124
4,5,0.365,-3.9919015455034623
4,5,0.366,-3.986613260252013
4,5,0.367,-3.981338615381641
4,5,0.368,-3.9760775693468453
4,5,0.369,-3.9708300807283603
4,5,0.37,-3.9655961082327593
4,5,0.371,-3.9603756106920187
4,5,0.372,-3.955168547063143
4,5,0.373,-3.9499748764277465
4,5,0.374,-3.9447945579916754
4,5,0.375,-3.939627551084588
4,5,0.376,-3.9344738151595724
4,5,0.377,-3.9293333097927583
4,5,0.378,-3.9242059946829047
4,5,0.379,-3.919091829651038
4,5,0.38,-3.9139907746400526
4,5,0.381,-3.9089027897143094
4,5,0.382,-3.9038278350592917
4,5,0.383,-3.898765870981178
4,5,0.384,-3.8937168579064974
4,5,0.385,-3.888680756381737
4,5,0.386,-3.883657527072959
4,5,0.387,-3.878647130765447
4,5,0.388,-3.8736495283633134
4,5,0.389,-3.868664680889129
4,5,0.39,-3.863692549483584
4,5,0.391,-3.8587330954050705
4,5,0.392,-3.853786280029363
4,5,0.393,-3.848852064849223
4,5,0.394,-3.843930411474059
4,5,0.395,-3.839021281629551
4,5,0.396,-3.8341246371572932
4,5,0.397,-3.829240440014452
4,5,0.398,-3.824368652273381
4,5,0.399,-3.8195092361212932
4,5,0.4,-3.8146621538599024
4,5,0.401,-3.8098273679050654
4,5,0.402,-3.8050048407864354
4,5,0.403,-3.800194535147121
4,5,0.404,-3.795396413743327
4,5,0.405,-3.79061043944402
4,5,0.406,-3.7858365752305834
4,5,0.40700000000000003,-3.781074784196475
4,5,0.40800000000000003,-3.7763250295468898
4,5,0.40900000000000003,-3.771587274598407
4,5,0.41000000000000003,-3.7668614827786784
4,5,0.41100000000000003,-3.7621476176260735
4,5,0.41200000000000003,-3.757445642789344
4,5,0.41300000000000003,-3.7527555220273037
4,5,0.41400000000000003,-3.7480772192084832
4,5,0.41500000000000004,-3.743410698310826
4,5,0.41600000000000004,-3.7387559234213166
4,5,0.417,-3.734112858735692
4,5,0.418,-3.729481468558109
4,5,0.419,-3.724861717300798
4,5,0.42,-3.7202535694837637
4,5,0.421,-3.7156569897344474
4,5,0.422,-3.711071942787425
4,5,0.423,-3.7064983934840754
4,5,0.424,-3.701936306772251
4,5,0.425,-3.6973856477059885
4,5,0.426,-3.6928463814451797
4,5,0.427,-3.6883184732552543
4,5,0.428,-3.6838018885068724
4,5,0.429,-3.6792965926756116
4,5,0.43,-3.6748025513416605
4,5,0.431,-3.670319730189504
4,5,0.432,-3.665848095007622
4,5,0.433,-3.6613876116881814
4,5,0.434,-3.6569382462267264
4,5,0.435,-3.6524999647218825
4,5,0.436,-3.6480727333750504
4,5,0.437,-3.643656518490095
4,5,0.438,-3.6392512864730717
4,5,0.439,-3.6348570038318906
4,5,0.44,-3.630473637176049
4,5,0.441,-3.626101153216327
4,5,0.442,-3.6217395187644827
4,5,0.443,-3.6173887007329606
4,5,0.444,-3.613048666134613
4,5,0.445,-3.6087193820823806
4,5,0.446,-3.6044008157890364
4,5,0.447,-3.600092934566862
4,5,0.448,-3.595795705827376
4,5,0.449,-3.591509097081047
4,5,0.45,-3.587233075937002
4,5,0.451,-3.5829676101027386
4,5,0.452,-3.578712667383855
4,5,0.453,-3.5744682156837406
4,5,0.454,-3.570234223003327
4,5,0.455,-3.5660106574407644
4,5,0.456,-3.561797487191188
4,5,0.457,-3.5575946805464023
4,5,0.458,-3.5534022058946144
4,5,0.459,-3.5492200317201728
4,5,0.46,-3.5450481266032563
4,5,0.461,-3.5408864592196423
4,5,0.462,-3.5367349983403873
4,5,0.463,-3.5325937128315843
4,5,0.464,-3.528462571654086
4,5,0.465,-3.524341543863221
4,5,0.466,-3.520230598608536
4,5,0.467,-3.516129705133517
4,5,0.468,-3.512038832775332
4,5,0.46900000000000003,-3.507957950964542
4,5,0.47000000000000003,-3.503887029224865
4,5,0.47100000000000003,-3.499826037172886
4,5,0.47200000000000003,-3.4957749445178
4,5,0.47300000000000003,-3.4917337210611468
4,5,0.47400000000000003,-3.487702336696553
4,5,0.47500000000000003,-3.4836807614094556
4,5,0.47600000000000003,-3.4796689652768666
4,5,0.47700000000000004,-3.4756669184670796
4,5,0.47800000000000004,-3.4716745912394407
4,5,0.47900000000000004,-3.4676919539440743
4,5,0.48,-3.463718977021614
4,5,0.481,-3.459755631002981
4,5,0.482,-3.455801886509089
4,5,0.483,-3.4518577142506093
4,5,0.484,-3.4479230850277154
4,5,0.485,-3.4439979697298293
4,5,0.486,-3.440082339335363
4,5,0.487,-3.4361761649114717
4,5,0.488,-3.4322794176137936
4,5,0.489,-3.4283920686862226
4,5,0.49,-3.424514089460625
4,5,0.491,-3.420645451356622
4,5,0.492,-3.4167861258813192
4,5,0.493,-3.412936084629079
4,5,0.494,-3.409095299281255
4,5,0.495,-3.4052637416059603
4,5,0.496,-3.401441383457817
4,5,0.497,-3.3976281967777124
4,5,0.498,-3.393824153592555
4,5,0.499,-3.390029226015038
4,5,0.5,-3.386243386243386
4,5,0.501,-3.3824666065611297
4,5,0.502,-3.378698859336846
4,5,0.503,-3.374940117023937
4,5,0.504,-3.371190352160381
4,5,0.505,-3.3674495373684987
4,5,0.506,-3.3637176453547104
4,5,0.507,-3.359994648909307
4,5,0.508,-3.356280520906205
4,5,0.509,-3.3525752343027193
4,5,0.51,-3.3488787621393277
4,5,0.511,-3.345191077539428
4,5,0.512,-3.34151215370912
4,5,0.513,-3.3378419639369583
4,5,0.514,-3.334180481593733
4,5,0.515,-3.3305276801322248
4,5,0.516,-3.3268835330869893
4,5,0.517,-3.3232480140741263
4,5,0.518,-3.3196210967910265
4,5,0.519,-3.3160027550161777
4,5,0.52,-3.3123929626089197
4,5,0.521,-3.3087916935092068
4,5,0.522,-3.3051989217374045
4,5,0.523,-3.3016146213940525
4,5,0.524,-3.2980387666596345
4,5,0.525,-3.294471331794359
4,5,0.526,-3.290912291137935
4,5,0.527,-3.2873616191093555
4,5,0.528,-3.2838192902066563
4,5,0.529,-3.2802852790067227
4,5,0.53,-3.2767595601650337
4,5,0.531,-3.273242108415472
4,5,0.532,-3.269732898570088
4,5,0.533,-3.2662319055188807
4,5,0.534,-3.2627391042295804
4,5,0.535,-3.259254469747439
4,5,0.536,-3.255777977195
4,5,0.537,-3.25230960177189
4,5,0.538,-3.248849318754589
4,5,0.539,-3.245397103496239
4,5,0.54,-3.2419529314264004
4,5,0.541,-3.238516778050861
4,5,0.542,-3.2350886189514028
4,5,0.543,-3.2316684297856058
4,5,0.544,-3.228256186286622
4,5,0.545,-3.2248518642629733
4,5,0.546,-3.2214554395983153
4,5,0.547,-3.2180668882512764
4,5,0.548,-3.2146861862551903
4,5,0.549,-3.211313309717916
4,5,0.55,-3.2079482348216337
4,5,0.551,-3.204590937822611
4,5,0.552,-3.201241395051022
4,5,0.553,-3.19789958291072
4,5,0.554,-3.1945654778790344
4,5,0.555,-3.191239056506566
4,5,0.556,-3.1879202954169914
4,5,0.557,-3.1846091713068314
4,5,0.558,-3.1813056609452706
4,5,0.559,-3.1780097411739394
4,5,0.56,-3.1747213889067147
4,5,0.561,-3.1714405811295188
4,5,0.562,-3.168167294900104
4,5,0.5630000000000001,-3.1649015073478637
4,5,0.5640000000000001,-3.1616431956736313
4,5,0.5650000000000001,-3.158392337149458
4,5,0.5660000000000001,-3.1551489091184424
4,5,0.5670000000000001,-3.1519128889945036
4,5,0.5680000000000001,-3.1486842542621996
4,5,0.5690000000000001,-3.1454629824765097
4,5,0.5700000000000001,-3.142249051262654
4,5,0.5710000000000001,-3.139042438315889
4,5,0.5720000000000001,-3.1358431214012987
4,5,0.5730000000000001,-3.13265107835361
4,5,0.5740000000000001,-3.129466287076995
4,5,0.5750000000000001,-3.1262887255448684
4,5,0.5760000000000001,-3.1231183717996913
4,5,0.577,-3.1199552039527854
4,5,0.578,-3.1167992001841247
4,5,0.579,-3.113650338742151
4,5,0.58,-3.1105085979435776
4,5,0.581,-3.1073739561731943
4,5,0.582,-3.1042463918836694
4,5,0.583,-3.101125883595371
4,5,0.584,-3.0980124098961603
4,5,0.585,-3.094905949441209
4,5,0.586,-3.091806480952803
4,5,0.587,-3.088713983220155
4,5,0.588,-3.085628435099215
4,5,0.589,-3.0825498155124764
4,5,0.59,-3.0794781034487895
4,5,0.591,-3.076413277963171
4,5,0.592,-3.0733553181766182
4,5,0.593,-3.0703042032759265
4,5,0.594,-3.0672599125134807
4,5,0.595,-3.0642224252070975
4,5,0.596,-3.061191720739811
4,5,0.597,-3.058167778559711
4,5,0.598,-3.05515057817974
4,5,0.599,-3.0521400991775165
4,5,0.6,-3.049136321195146
4,5,0.601,-3.046139223939037
4,5,0.602,-3.0431487871797245
4,5,0.603,-3.040164990751677
4,5,0.604,-3.0371878145531195
4,5,0.605,-3.034217238545847
4,5,0.606,-3.031253242755045
4,5,0.607,-3.02829580726911
4,5,0.608,-3.0253449122394565
4,5,0.609,-3.022400537880361
4,5,0.61,-3.019462664468751
4,5,0.611,-3.016531272344047
4,5,0.612,-3.013606341907979
4,5,0.613,-3.0106878536243986
4,5,0.614,-3.0077757880191114
4,5,0.615,-3.0048701256796893
4,5,0.616,-3.001970847255299
4,5,0.617,-2.999077933456524
4,5,0.618,-2.9961913650551892
4,5,0.619,-2.9933111228841773
4,5,0.62,-2.990437187837258
4,5,0.621,-2.987569540868917
4,5,0.622,-2.984708162994165
4,5,0.623,-2.981853035288384
4,5,0.624,-2.9790041388871358
4,5,0.625,-2.976161454986002
4,5,0.626,-2.973324964840388
4,5,0.627,-2.9704946497653846
4,5,0.628,-2.9676704911355554
4,5,0.629,-2.964852470384801
4,5,0.63,-2.9620405690061617
4,5,0.631,-2.959234768551654
4,5,0.632,-2.956435050632105
4,5,0.633,-2.953641396916975
4,5,0.634,-2.9508537891341864
4,5,0.635,-2.948072209069962
4,5,0.636,-2.9452966385686437
4,5,0.637,-2.9425270595325337
4,5,0.638,-2.9397634539217234
4,5,0.639,-2.937005803753916
4,5,0.64,-2.9342540911042727
4,5,0.641,-2.9315082981052325
4,5,0.642,-2.928768406946362
4,5,0.643,-2.9260343998741645
4,5,0.644,-2.923306259191936
4,5,0.645,-2.920583967259584
4,5,0.646,-2.917867506493474
4,5,0.647,-2.9151568593662462
4,5,0.648,-2.912452008406683
4,5,0.649,-2.9097529361995047
4,5,0.65,-2.907059625385237
4,5,0.651,-2.90437205866003
4,5,0.652,-2.901690218775501
4,5,0.653,-2.8990140885385736
4,5,0.654,-2.896343650811314
4,5,0.655,-2.8936788885107623
4,5,0.656,-2.8910197846087766
4,5,0.657,-2.8883663221318816
4,5,0.658,-2.885718484161081
4,5,0.659,-2.8830762538317227
4,5,0.66,-2.8804396143333304
4,5,0.661,-2.8778085489094405
4,5,0.662,-2.8751830408574404
4,5,0.663,-2.8725630735284184
4,5,0.664,-2.869948630327002
4,5,0.665,-2.867339694711191
4,5,0.666,-2.8647362501922133
4,5,0.667,-2.862138280334351
4,5,0.668,-2.8595457687548063
4,5,0.669,-2.856958699123524
4,5,0.67,-2.854377055163036
4,5,0.671,-2.8518008206483203
4,5,0.672,-2.8492299794066294
4,5,0.673,-2.8466645153173524
4,5,0.674,-2.8441044123118386
4,5,0.675,-2.8415496543732526
4,5,0.676,-2.839000225536432
4,5,0.677,-2.8364561098877155
4,5,0.678,-2.833917291564794
4,5,0.679,-2.831383754756569
4,5,0.68,-2.8288554837029825
4,5,0.681,-2.8263324626948694
4,5,0.682,-2.8238146760738263
4,5,0.683,-2.821302108232022
4,5,0.684,-2.818794743612081
4,5,0.685,-2.8162925667069065
4,5,0.686,-2.8137955620595534
4,5,0.687,-2.8113037142630577
4,5,0.6880000000000001,-2.8088170079602923
4,5,0.6890000000000001,-2.8063354278438317
4,5,0.6900000000000001,-2.8038589586557796
4,5,0.6910000000000001,-2.8013875851876326
4,5,0.6920000000000001,-2.798921292280139
4,5,0.6930000000000001,-2.7964600648231337
4,5,0.6940000000000001,-2.794003887755403
4,5,0.6950000000000001,-2.791552746064532
4,5,0.6960000000000001,-2.789106624786759
4,5,0.6970000000000001,-2.7866655090068266
4,5,0.6980000000000001,-2.7842293838578396
4,5,0.6990000000000001,-2.781798234521119
4,5,0.7000000000000001,-2.779372046226043
4,5,0.7010000000000001,-2.776950804249927
4,5,0.7020000000000001,-2.7745344939178533
4,5,0.7030000000000001,-2.772123100602543
4,5,0.704,-2.769716609724205
4,5,0.705,-2.767315006750387
4,5,0.706,-2.7649182771958527
4,5,0.707,-2.762526406622409
4,5,0.708,-2.7601393806387815
4,5,0.709,-2.757757184900473
4,5,0.71,-2.7553798051096186
4,5,0.711,-2.7530072270148356
4,5,0.712,-2.750639436411088
4,5,0.713,-2.74827641913955
4,5,0.714,-2.7459181610874634
4,5,0.715,-2.743564648187984
4,5,0.716,-2.741215866420064
4,5,0.717,-2.738871801808293
4,5,0.718,-2.7365324404227716
4,5,0.719,-2.734197768378956
4,5,0.72,-2.7318677718375444
4,5,0.721,-2.729542437004312
4,5,0.722,-2.7272217501299907
4,5,0.723,-2.7249056975101227
4,5,0.724,-2.722594265484928
4,5,0.725,-2.720287440439166
4,5,0.726,-2.7179852088019913
4,5,0.727,-2.7156875570468317
4,5,0.728,-2.713394471691242
4,5,0.729,-2.711105939296769
4,5,0.73,-2.7088219464688175
4,5,0.731,-2.7065424798565156
4,5,0.732,-2.7042675261525817
4,5,0.733,-2.701997072093188
4,5,0.734,-2.6997311044578227
4,5,0.735,-2.697469610069162
4,5,0.736,-2.6952125757929393
4,5,0.737,-2.692959988537797
4,5,0.738,-2.690711835255178
4,5,0.739,-2.68846810293917
4,5,0.74,-2.6862287786263805
4,5,0.741,-2.6839938493958204
4,5,0.742,-2.6817633023687444
4,5,0.743,-2.679537124708548
4,5,0.744,-2.677315303620613
4,5,0.745,-2.6750978263521983
4,5,0.746,-2.6728846801922908
4,5,0.747,-2.6706758524714913
4,5,0.748,-2.6684713305618675
4,5,0.749,-2.6662711018768483
4,5,0.75,-2.664075153871072
4,5,0.751,-2.6618834740402746
4,5,0.752,-2.6596960499211484
4,5,0.753,-2.6575128690912244
4,5,0.754,-2.65533391916874
4,5,0.755,-2.6531591878125145
4,5,0.756,-2.6509886627218155
4,5,0.757,-2.648822331636242
4,5,0.758,-2.6466601823355913
4,5,0.759,-2.644502202639737
4,5,0.76,-2.642348380408497
4,5,0.761,-2.640198703541514
4,5,0.762,-2.638053159978135
4,5,0.763,-2.6359117376972763
4,5,0.764,-2.633774424717303
4,5,0.765,-2.631641209095906
4,5,0.766,-2.6295120789299817
4,5,0.767,-2.6273870223554994
4,5,0.768,-2.6252660275473905
4,5,0.769,-2.6231490827194115
4,5,0.77,-2.621036176124038
4,5,0.771,-2.618927296052322
4,5,0.772,-2.616822430833798
4,5,0.773,-2.6147215688363272
4,5,0.774,-2.612624698466007
4,5,0.775,-2.6105318081670372
4,5,0.776,-2.608442886421593
4,5,0.777,-2.606357921749715
4,5,0.778,-2.60427690270919
4,5,0.779,-2.6021998178954204
4,5,0.78,-2.6001266559413185
4,5,0.781,-2.598057405517174
4,5,0.782,-2.5959920553305493
4,5,0.783,-2.5939305941261477
4,5,0.784,-2.5918730106857075
4,5,0.785,-2.589819293827875
4,5,0.786,-2.5877694324080887
4,5,0.787,-2.5857234153184687
4,5,0.788,-2.583681231487693
4,5,0.789,-2.5816428698808784
4,5,0.79,-2.5796083194994814
4,5,0.791,-2.5775775693811545
4,5,0.792,-2.5755506085996602
4,5,0.793,-2.5735274262647287
4,5,0.794,-2.5715080115219653
4,5,0.795,-2.569492353552723
4,5,0.796,-2.5674804415739887
4,5,0.797,-2.565472264838276
4,5,0.798,-2.5634678126335064
4,5,0.799,-2.5614670742828944
4,5,0.8,-2.5594700391448373
4,5,0.801,-2.557476696612799
4,5,0.802,-2.5554870361152067
4,5,0.803,-2.553501047115329
4,5,0.804,-2.551518719111161
4,5,0.805,-2.549540041635327
4,5,0.806,-2.5475650042549565
4,5,0.807,-2.5455935965715764
4,5,0.808,-2.5436258082210035
4,5,0.809,-2.5416616288732294
4,5,0.81,-2.539701048232317
4,5,0.811,-2.5377440560362787
4,5,0.812,-2.535790642056979
4,5,0.8130000000000001,-2.533840796100026
4,5,0.8140000000000001,-2.5318945080046436
4,5,0.8150000000000001,-2.5299517676435883
4,5,0.8160000000000001,-2.5280125649230216
4,5,0.8170000000000001,-2.526076889782413
4,5,0.8180000000000001,-2.524144732194427
4,5,0.8190000000000001,-2.522216082164814
4,5,0.8200000000000001,-2.520290929732309
4,5,0.8210000000000001,-2.5183692649685225
4,5,0.8220000000000001,-2.5164510779778304
4,5,0.8230000000000001,-2.5145363588972702
4,5,0.8240000000000001,-2.5126250978964357
4,5,0.8250000000000001,-2.510717285177373
4,5,0.8260000000000001,-2.508812910974467
4,5,0.8270000000000001,-2.506911965554344
4,5,0.8280000000000001,-2.5050144392157643
4,5,0.8290000000000001,-2.5031203222895226
4,5,0.8300000000000001,-2.5012296051383345
4,5,0.8310000000000001,-2.4993422781567354
4,5,0.8320000000000001,-2.497458331770979
4,5,0.833,-2.4955777564389376
4,5,0.834,-2.4937005426499903
4,5,0.835,-2.4918266809249228
4,5,0.836,-2.489956161815829
4,5,0.837,-2.488088975906007
4,5,0.838,-2.486225113809857
4,5,0.839,-2.4843645661727716
4,5,0.84,-2.482507323671048
4,5,0.841,-2.4806533770117767
4,5,0.842,-2.478802716932749
4,5,0.843,-2.476955334202344
4,5,0.844,-2.4751112196194436
4,5,0.845,-2.473270364013321
4,5,0.846,-2.4714327582435414
4,5,0.847,-2.4695983931998717
4,5,0.848,-2.467767259802169
4,5,0.849,-2.4659393490002968
4,5,0.85,-2.4641146517740076
4,5,0.851,-2.462293159132864
4,5,0.852,-2.4604748621161243
4,5,0.853,-2.4586597517926516
4,5,0.854,-2.456847819260819
4,5,0.855,-2.455039055648409
4,5,0.856,-2.4532334521125216
4,5,0.857,-2.4514309998394612
4,5,0.858,-2.449631690044663
4,5,0.859,-2.4478355139725827
4,5,0.86,-2.446042462896602
4,5,0.861,-2.444252528118934
4,5,0.862,-2.442465700970538
4,5,0.863,-2.4406819728110003
4,5,0.864,-2.438901335028467
4,5,0.865,-2.437123779039529
4,5,0.866,-2.43534929628914
4,5,0.867,-2.4335778782505155
4,5,0.868,-2.431809516425045
4,5,0.869,-2.43004420234219
4,5,0.87,-2.4282819275593988
4,5,0.871,-2.4265226836620157
4,5,0.872,-2.4247664622631753
4,5,0.873,-2.423013255003725
4,5,0.874,-2.4212630535521207
4,5,0.875,-2.419515849604345
4,5,0.876,-2.41777163488381
4,5,0.877,-2.416030401141267
4,5,0.878,-2.4142921401547186
4,5,0.879,-2.412556843729319
4,5,0.88,-2.410824503697295
4,5,0.881,-2.4090951119178494
4,5,0.882,-2.4073686602770703
4,5,0.883,-2.405645140687846
4,5,0.884,-2.4039245450897724
4,5,0.885,-2.4022068654490605
4,5,0.886,-2.4004920937584524
4,5,0.887,-2.3987802220371357
4,5,0.888,-2.397071242330649
4,5,0.889,-2.3953651467107933
4,5,0.89,-2.3936619272755437
4,5,0.891,-2.3919615761489768
4,5,0.892,-2.390264085481158
4,5,0.893,-2.388569447448074
4,5,0.894,-2.3868776542515366
4,5,0.895,-2.385188698119103
4,5,0.896,-2.383502571303979
4,5,0.897,-2.381819266084948
4,5,0.898,-2.380138774766269
4,5,0.899,-2.378461089677603
4,5,0.9,-2.3767862031739218
4,5,0.901,-2.3751141076354276
4,5,0.902,-2.3734447954674573
4,5,0.903,-2.3717782591004166
4,5,0.904,-2.3701144909896743
4,5,0.905,-2.3684534836154953
4,5,0.906,-2.3667952294829506
4,5,0.907,-2.365139721121834
4,5,0.908,-2.363486951086572
4,5,0.909,-2.3618369119561526
4,5,0.91,-2.36018959633404
4,5,0.911,-2.3585449968480816
4,5,0.912,-2.356903106150438
4,5,0.913,-2.3552639169174983
4,5,0.914,-2.3536274218497883
4,5,0.915,-2.3519936136719037
4,5,0.916,-2.3503624851324254
4,5,0.917,-2.3487340290038246
4,5,0.918,-2.3471082380823987
4,5,0.919,-2.345485105188189
4,5,0.92,-2.343864623164884
4,5,0.921,-2.3422467848797615
4,5,0.922,-2.3406315832235967
4,5,0.923,-2.339019011110583
4,5,0.924,-2.3374090614782523
4,5,0.925,-2.3358017272874
4,5,0.926,-2.3341970015220075
4,5,0.927,-2.3325948771891527
4,5,0.928,-2.330995347318943
4,5,0.929,-2.3293984049644347
4,5,0.93,-2.327804043201547
4,5,0.931,-2.3262122551290005
4,5,0.932,-2.324623033868225
4,5,0.933,-2.3230363725632834
4,5,0.934,-2.321452264380805
4,5,0.935,-2.3198707025099026
4,5,0.936,-2.318291680162094
4,5,0.937,-2.316715190571225
4,5,0.9380000000000001,-2.3151412269933975
4,5,0.9390000000000001,-2.3135697827069017
4,5,0.9400000000000001,-2.3120008510121197
4,5,0.9410000000000001,-2.310434425231464
4,5,0.9420000000000001,-2.308870498709306
4,5,0.9430000000000001,-2.307309064811893
4,5,0.9440000000000001,-2.30575011692727
4,5,0.9450000000000001,-2.3041936484652217
4,5,0.9460000000000001,-2.3026396528571795
4,5,0.9470000000000001,-2.3010881235561613
