resolution,d,alpha,gamma,uniform_cost_numeric,uniform_cost_used,adversarial_cost,stationary_iterations,stationary_residual
high,1,1.5,0.59440000000000004,0.33200568365569427,0.33200568365569427,1.0067316884834614,31,7.7774791591602612e-15
high,1,1.5,0.59599999999999997,0.33193254062335598,0.33193254062335598,1.0056735451393561,31,9.0505036361170633e-15
low,1,1.5,0.59599999999999997,0.33195023500417303,0.33195023500417303,1.0056735451393561,31,9.0051313372604109e-15
medium,1,1.5,0.59599999999999997,0.33193798253191398,0.33193798253191398,1.0056735451393561,31,9.1456981272108709e-15
high,1,1.5,0.59760000000000002,0.33186218359329672,0.33186218359329672,1.0046255371484742,31,1.069948576638104e-14
high,1,1.5,0.59919999999999995,0.33179460545099237,0.33179460545099237,1.0035876253849798,31,1.2543489373528561e-14
high,1,1.5,0.6008,0.33172981282180863,0.33172981282180863,1.0025597709786382,31,1.4578185698919195e-14
high,1,1.5,0.60240000000000005,0.33166779209608227,0.33166779209608227,1.0015419353136192,31,1.7000432260972916e-14
high,1,1.5,0.60399999999999998,0.33160853979141347,0.33160853979141347,1.0005340800273055,31,1.9878859034055949e-14
high,1,1.5,0.60560000000000003,0.33155205129209742,0.33155205129209742,0.9995361670091274,32,8.5133172290031312e-15
high,1,1.5,0.60719999999999996,0.33149832393630457,0.33149832393630457,0.9985481583994037,32,9.9769298774154181e-15
high,1,1.5,0.60880000000000001,0.33144735285735766,0.33144735285735766,0.99757001658820599,32,1.1724119735779915e-14
high,1,1.5,0.61040000000000005,0.33139913234380342,0.33139913234380342,0.99660170421423389,32,1.3825839734498395e-14
high,1,1.5,0.61199999999999999,0.33135365946726669,0.33135365946726669,0.99564318416370701,32,1.6106215802862779e-14
low,1,1.5,0.61199999999999999,0.33137199667871342,0.33137199667871342,0.99564318416370701,32,1.6119702714692274e-14
medium,1,1.5,0.61199999999999999,0.33135930012494075,0.33135930012494075,0.99564318416370701,32,1.6103568686208894e-14
high,1,1.5,0.61360000000000003,0.33131092969008796,0.33131092969008796,0.99469441956927385,32,1.8962800582700434e-14
high,1,1.5,0.61519999999999997,0.33127093861978274,0.33127093861978274,0.99375537380893431,33,8.3118701554632379e-15
high,1,1.5,0.61680000000000001,0.33123368325831509,0.33123368325831509,0.99282601050497898,33,9.8380469628763986e-15
high,1,1.5,0.61840000000000006,0.33119915931273164,0.33119915931273164,0.99190629352294379,33,1.1572427152693255e-14
high,1,1.5,0.62,0.33116735986468343,0.33116735986468343,0.99099618697058067,33,1.3613901287307624e-14
high,1,1.5,0.62160000000000004,0.33113828336988899,0.33113828336988899,0.99009565519684295,33,1.6000825169385032e-14
high,1,1.5,0.62319999999999998,0.33111192705787196,0.33111192705787196,0.98920466279088604,33,1.8775172985081515e-14
high,1,1.5,0.62480000000000002,0.33108827999306745,0.33108827999306745,0.98832317458108576,34,8.689041091311304e-15
high,1,1.5,0.62640000000000007,0.33106735135523135,0.33106735135523135,0.9874511556340706,34,1.0149821380598779e-14
high,1,1.5,0.628,0.33104912582395807,0.33104912582395807,0.98658857125376875,34,1.2053085248066528e-14
low,1,1.5,0.628,0.33106817822309409,0.33106817822309409,0.98658857125376875,34,1.2048110281467451e-14
medium,1,1.5,0.628,0.33105498733739691,0.33105498733739691,0.98658857125376875,34,1.1911185306735819e-14
high,1,1.5,0.62960000000000005,0.33103360278242117,0.33103360278242117,0.98573538698047447,34,1.4234010508739885e-14
high,1,1.5,0.63119999999999998,0.33102078088617015,0.33102078088617015,0.98489156858992488,34,1.6706831476711881e-14
high,1,1.5,0.63280000000000003,0.33101065418891745,0.33101065418891745,0.98405708209239873,34,1.9651849301586376e-14
high,1,1.5,0.63439999999999996,0.33100321735462362,0.33100321735462362,0.98323189373182385,35,9.3260511832263882e-15
high,1,1.5,0.63600000000000001,0.33099846684355272,0.33099846684355272,0.98241596998490666,35,1.1096779345286716e-14
high,1,1.5,0.63759999999999994,0.33099640576071043,0.33099640576071043,0.98160927756027427,35,1.3045109003420124e-14
high,1,1.5,0.63919999999999999,0.33099702537233755,0.33099702537233755,0.98081178339763253,35,1.5363910572657573e-14
high,1,1.5,0.64080000000000004,0.33100032058610634,0.33100032058610634,0.9800234546669413,35,1.8175821068621378e-14
high,1,1.5,0.64239999999999997,0.33100629092006845,0.33100629092006845,0.97924425876760468,36,8.8791810322770879e-15
high,1,1.5,0.64400000000000002,0.33101493127922238,0.33101493127922238,0.97847416332767745,36,1.048412715140274e-14
low,1,1.5,0.64400000000000002,0.33103477501027784,0.33103477501027784,0.97847416332767745,36,1.0506821865496398e-14
medium,1,1.5,0.64400000000000002,0.3310210358419437,0.3310210358419437,0.97847416332767745,36,1.0525726503802854e-14
high,1,1.5,0.64559999999999995,0.33102623900678746,0.33102623900678746,0.97771313620308908,36,1.2406626386940386e-14
high,1,1.5,0.6472,0.33104020996608857,0.33104020996608857,0.97696114547687973,36,1.4816930991037736e-14
high,1,1.5,0.64880000000000004,0.33105684200712099,0.33105684200712099,0.97621815945845836,36,1.7564732918240906e-14
high,1,1.5,0.65039999999999998,0.33107613137275432,0.33107613137275432,0.97548414668287264,37,8.765777252289847e-15
high,1,1.5,0.65200000000000002,0.33109807426445642,0.33109807426445642,0.97475907591009692,37,1.039991132730134e-14
high,1,1.5,0.65359999999999996,0.33112266634455645,0.33112266634455645,0.97404291612433713,37,1.2444557568953152e-14
high,1,1.5,0.6552,0.33114991055318804,0.33114991055318804,0.97333563653335009,37,1.4756293742167581e-14
high,1,1.5,0.65680000000000005,0.33117979774479589,0.33117979774479589,0.97263720656778363,37,1.7430082173913877e-14
high,1,1.5,0.65839999999999999,0.33121232545212881,0.33121232545212881,0.97194759588052893,38,8.9627776255067403e-15
high,1,1.5,0.66000000000000003,0.33124749252531427,0.33124749252531427,0.97126677434609154,38,1.0818974556735316e-14
low,1,1.5,0.66000000000000003,0.33126823731146054,0.33126823731146054,0.97126677434609154,38,1.0696670756821276e-14
medium,1,1.5,0.66000000000000003,0.33125387248851601,0.33125387248851601,0.97126677434609154,38,1.077018426958157e-14
high,1,1.5,0.66159999999999997,0.33128529479153757,0.33128529479153757,0.9705947120599816,38,1.2861091121033797e-14
high,1,1.5,0.66320000000000001,0.33132572962423185,0.33132572962423185,0.96993137933811657,38,1.5272993032879232e-14
high,1,1.5,0.66480000000000006,0.3313687919087443,0.3313687919087443,0.96927674671624564,38,1.8172447591862588e-14
high,1,1.5,0.66639999999999999,0.3314144667178327,0.3314144667178327,0.96863078494938959,39,9.5275935048302419e-15
high,1,1.5,0.66800000000000004,0.33146277950511449,0.33146277950511449,0.96799346501129624,39,1.1446587405726089e-14
high,1,1.5,0.66959999999999997,0.33151373971463544,0.33151373971463544,0.96736475809391875,39,1.3625155539387225e-14
high,1,1.5,0.67120000000000002,0.33156729573769939,0.33156729573769939,0.96674463560690505,39,1.6333977879397665e-14
high,1,1.5,0.67280000000000006,0.33162346777232221,0.33162346777232221,0.96613306917711084,39,1.9532799067538245e-14
high,1,1.5,0.6744,0.3316822534250139,0.3316822534250139,0.96553003064812781,40,1.066794869645822e-14
high,1,1.5,0.67600000000000005,0.33174365051037918,0.33174365051037918,0.96493549207982998,40,1.2669733216098302e-14
low,1,1.5,0.67600000000000005,0.33176539810991651,0.33176539810991651,0.96493549207982998,40,1.2711096983799765e-14
medium,1,1.5,0.67600000000000005,0.33175033856405045,0.33175033856405045,0.96493549207982998,40,1.2746133787955744e-14
high,1,1.5,0.67759999999999998,0.33180765581654037,0.33180765581654037,0.96434942574794125,40,1.519562025662881e-14
high,1,1.5,0.67920000000000003,0.33187426451668772,0.33187426451668772,0.96377180414361796,40,1.8317727983674385e-14
high,1,1.5,0.68080000000000007,0.33194347872010838,0.33194347872010838,0.96320259997305258,41,1.0084380526224655e-14
high,1,1.5,0.68240000000000001,0.33201529611992497,0.33201529611992497,0.96264178615709584,41,1.206692465364808e-14
high,1,1.5,0.68400000000000005,0.33208971103854296,0.33208971103854296,0.96208933583089662,41,1.4613409860554492e-14
high,1,1.5,0.68559999999999999,0.33216672058467245,0.33216672058467245,0.96154522234356588,41,1.7571218370050949e-14
high,1,1.5,0.68720000000000003,0.33224632474343396,0.33224632474343396,0.9610094192578541,42,9.9628396464995363e-15
high,1,1.5,0.68879999999999997,0.33232852021137382,0.33232852021137382,0.96048190034985326,42,1.1977013312892028e-14
high,1,1.5,0.69040000000000001,0.332413307831597,0.332413307831597,0.95996263960871664,42,1.4484938499246505e-14
high,1,1.5,0.69199999999999995,0.33250067861042903,0.33250067861042903,0.95945161123639922,42,1.746174345137475e-14
low,1,1.5,0.69199999999999995,0.3325235073639573,0.3325235073639573,0.95945161123639922,42,1.7293571708034374e-14
medium,1,1.5,0.69199999999999995,0.33250772109770976,0.33250772109770976,0.95945161123639922,42,1.7384397380783845e-14
high,1,1.5,0.69359999999999999,0.33259064166336827,0.33259064166336827,0.95894878964742114,43,1.0058624577199258e-14
high,1,1.5,0.69520000000000004,0.33268318436288186,0.33268318436288186,0.9584541494686476,43,1.2129428862964591e-14
high,1,1.5,0.69679999999999997,0.3327783084689579,0.3327783084689579,0.95796766553909507,43,1.4712408596853688e-14
high,1,1.5,0.69840000000000002,0.33287601306472786,0.33287601306472786,0.95748931290975425,43,1.7805309625423546e-14
high,1,1.5,0.69999999999999996,0.33297628599225015,0.33297628599225015,0.95701906684343818,44,1.0487818152272154e-14
high,1,1.5,0.7016,0.33307915439127384,0.33307915439127384,0.95655690281465167,44,1.2796049682109393e-14
high,1,1.5,0.70320000000000005,0.33318458595367523,0.33318458595367523,0.95610279650948193,44,1.5386433595955809e-14
high,1,1.5,0.70479999999999998,0.33329258910777959,0.33329258910777959,0.95565672382551337,44,1.8675453089510397e-14
high,1,1.5,0.70640000000000003,0.33340316512618101,0.33340316512618101,0.95521866087176577,45,1.1348168621823927e-14
high,1,1.5,0.70799999999999996,0.333516310008456,0.333516310008456,0.95478858396865263,45,1.3743175834919754e-14
low,1,1.5,0.70799999999999996,0.33354042553246654,0.33354042553246654,0.95478858396865263,45,1.3680359987267206e-14
medium,1,1.5,0.70799999999999996,0.33352372329990759,0.33352372329990759,0.95478858396865263,45,1.3701851836920991e-14
high,1,1.5,0.70960000000000001,0.33363202104146394,0.33363202104146394,0.95436646964797012,45,1.6707813433708814e-14
high,1,1.5,0.71120000000000005,0.33375029845341686,0.33375029845341686,0.9539522946529021,46,1.0352493209523136e-14
high,1,1.5,0.71279999999999999,0.33387114266970291,0.33387114266970291,0.95354603593805609,46,1.2429728687564847e-14
high,1,1.5,0.71440000000000003,0.3339945537877218,0.3339945537877218,0.95314767066952244,46,1.5221458248027477e-14
high,1,1.5,0.71599999999999997,0.33412051352414063,0.33412051352414063,0.95275717622495659,46,1.8444961346504513e-14
high,1,1.5,0.71760000000000002,0.33424904086225898,0.33424904086225898,0.95237453019369145,47,1.1647826766256984e-14
high,1,1.5,0.71920000000000006,0.33438012632587988,0.33438012632587988,0.95199971037687314,47,1.4235213820933151e-14
high,1,1.5,0.7208,0.33451376723734927,0.33451376723734927,0.95163269478762524,47,1.7370298195579119e-14
high,1,1.5,0.72240000000000004,0.3346499663924094,0.3346499663924094,0.95127346165123916,48,1.1035820388038573e-14
high,1,1.5,0.72399999999999998,0.33478872535835286,0.33478872535835286,0.95092198940539274,48,1.3570574094798833e-14
low,1,1.5,0.72399999999999998,0.33481427457776902,0.33481427457776902,0.95092198940539274,48,1.3601803417729824e-14
medium,1,1.5,0.72399999999999998,0.33479658107289201,0.33479658107289201,0.95092198940539274,48,1.3549134358068899e-14
high,1,1.5,0.72560000000000002,0.33493003480789829,0.33493003480789829,0.95057825670040041,48,1.6623394297544441e-14
high,1,1.5,0.72719999999999996,0.33507389018072792,0.33507389018072792,0.9502422423994864,49,1.0737969543720321e-14
high,1,1.5,0.7288,0.33522031067318492,0.33522031067318492,0.94991392557909315,49,1.3139401910049454e-14
high,1,1.5,0.73039999999999994,0.3353692767323862,0.3353692767323862,0.94959328552921651,49,1.6324393633995643e-14
high,1,1.5,0.73199999999999998,0.33552079511081873,0.33552079511081873,0.94928030175377354,49,1.995986921847018e-14
high,1,1.5,0.73360000000000003,0.33567486108158301,0.33567486108158301,0.94897495397100118,50,1.3148428001877252e-14
high,1,1.5,0.73519999999999996,0.33583147507137712,0.33583147507137712,0.94867722211388716,50,1.6356722291833345e-14
high,1,1.5,0.73680000000000001,0.33599063521241002,0.33599063521241002,0.94838708633063273,50,1.9968970640351732e-14
high,1,1.5,0.73839999999999995,0.33615234953038492,0.33615234953038492,0.94810452698515124,51,1.356567665330906e-14
high,1,1.5,0.73999999999999999,0.33631660737800817,0.33631660737800817,0.9478295246575994,51,1.6639670546899082e-14
low,1,1.5,0.73999999999999999,0.33634378963589712,0.33634378963589712,0.9478295246575994,51,1.6667534896176226e-14
medium,1,1.5,0.73999999999999999,0.33632496108888349,0.33632496108888349,0.9478295246575994,51,1.6628176675956682e-14
high,1,1.5,0.74160000000000004,0.33648341131058052,0.33648341131058052,0.94756206014494371,52,1.1321548122713803e-14
high,1,1.5,0.74319999999999997,0.33665276091998997,0.33665276091998997,0.94730211446156221,52,1.4037314669577417e-14
high,1,1.5,0.74480000000000002,0.33682465455392424,0.33682465455392424,0.9470496688398844,52,1.7391654657124038e-14
high,1,1.5,0.74639999999999995,0.33699909436828285,0.33699909436828285,0.94680470473106959,53,1.193244095132064e-14
high,1,1.5,0.748,0.33717608122430803,0.33717608122430803,0.94656720380571879,53,1.4920503781604551e-14
high,1,1.5,0.74960000000000004,0.33735559824654993,0.33735559824654993,0.9463371479546322,53,1.8563411419359748e-14
high,1,1.5,0.75120000000000009,0.33753764522395907,0.33753764522395907,0.94611451928960244,54,1.3105839335158729e-14
high,1,1.5,0.75280000000000002,0.33772230061572006,0.33772230061572006,0.94589930014425272,54,1.6174616902589847e-14
high,1,1.5,0.75439999999999996,0.33790946058873889,0.33790946058873889,0.94569147307491408,55,1.1458888589355976e-14
high,1,1.5,0.75600000000000001,0.33809916598143236,0.33809916598143236,0.94549102086154724,55,1.439311720184795e-14
low,1,1.5,0.75600000000000001,0.33812818450402821,0.33812818450402821,0.94549102086154724,55,1.4396234295276301e-14
medium,1,1.5,0.75600000000000001,0.33810809157861793,0.33810809157861793,0.94549102086154724,55,1.4328882960320706e-14
high,1,1.5,0.75760000000000005,0.3382914182881554,0.3382914182881554,0.94529792650871092,55,1.7952920561278557e-14
high,1,1.5,0.7592000000000001,0.33848621204956897,0.33848621204956897,0.94511217324657337,56,1.2973713258148601e-14
high,1,1.5,0.76080000000000003,0.33868355047104043,0.33868355047104043,0.94493374453197265,56,1.6211838453828077e-14
high,1,1.5,0.76239999999999997,0.33888343394145287,0.33888343394145287,0.94476262404952316,57,1.193915407454956e-14
high,1,1.5,0.76400000000000001,0.33908586043495653,0.33908586043495653,0.94459879571277339,57,1.4867221313106077e-14
high,1,1.5,0.76560000000000006,0.33929083257653714,0.33929083257653714,0.94444224366541418,57,1.8661751955228634e-14
high,1,1.5,0.76719999999999999,0.33949835360751829,0.33949835360751829,0.94429295228253907,58,1.3848960740763523e-14
high,1,1.5,0.76879999999999993,0.33970842221497172,0.33970842221497172,0.94415090617195785,58,1.7507664731580759e-14
high,1,1.5,0.77039999999999997,0.3399210309172932,0.3399210309172932,0.9440160901755662,59,1.309668025456707e-14
high,1,1.5,0.77200000000000002,0.34013618957741121,0.34013618957741121,0.94388848937077174,59,1.6532376413119083e-14
low,1,1.5,0.77200000000000002,0.34016738323935147,0.34016738323935147,0.94388848937077174,59,1.6511763889298065e-14
medium,1,1.5,0.77200000000000002,0.34014577426146647,0.34014577426146647,0.94388848937077174,59,1.6481361637738696e-14
high,1,1.5,0.77360000000000007,0.34035389826883383,0.34035389826883383,0.94376808907197773,60,1.2493540329826369e-14
high,1,1.5,0.7752,0.34057415712165923,0.34057415712165923,0.94365487483213017,60,1.5867091610266999e-14
high,1,1.5,0.77679999999999993,0.34079696444028224,0.34079696444028224,0.94354883244432108,61,1.217860225382831e-14
high,1,1.5,0.77839999999999998,0.34102231953147777,0.34102231953147777,0.9434499479434626,61,1.5486483697890906e-14
high,1,1.5,0.78000000000000003,0.34125022893800877,0.34125022893800877,0.94335820760802092,61,1.9677089436575869e-14
high,1,1.5,0.78160000000000007,0.34148069143896981,0.34148069143896981,0.94327359796181953,62,1.530441634339395e-14
high,1,1.5,0.78320000000000001,0.34171371063646044,0.34171371063646044,0.94319610577591684,62,1.9542346139227205e-14
high,1,1.5,0.78479999999999994,0.34194928153021203,0.34194928153021203,0.9431257180705469,63,1.5305248391895111e-14
high,1,1.5,0.78639999999999999,0.34218741094708932,0.34218741094708932,0.94306242211714519,63,1.9640952810455585e-14
high,1,1.5,0.78800000000000003,0.34242809621819398,0.34242809621819398,0.94300620544044034,64,1.5613153628128855e-14
low,1,1.5,0.78800000000000003,0.34246177420643148,0.34246177420643148,0.94300620544044034,64,1.5555732672729186e-14
medium,1,1.5,0.78800000000000003,0.34243843641405514,0.34243843641405514,0.94300620544044034,64,1.5548922379633627e-14
high,1,1.5,0.78960000000000008,0.34267134119597326,0.34267134119597326,0.94295705582063305,65,1.2375373474629949e-14
high,1,1.5,0.79120000000000001,0.34291715167651632,0.34291715167651632,0.94291496129565333,65,1.6049397352129635e-14
high,1,1.5,0.79279999999999995,0.34316552175933773,0.34316552175933773,0.94287991016350181,66,1.3083080964943074e-14
high,1,1.5,0.7944,0.34341645570602602,0.34341645570602602,0.94285189098468025,66,1.6777552643211075e-14
high,1,1.5,0.79600000000000004,0.34366995689857166,0.34366995689857166,0.94283089258470987,67,1.3694769741674161e-14
high,1,1.5,0.79760000000000009,0.34392602540796724,0.34392602540796724,0.94281690405674445,67,1.7788270678765548e-14
high,1,1.5,0.79920000000000002,0.34418466230482825,0.34418466230482825,0.94280991476428011,68,1.4711954431794846e-14
high,1,1.5,0.80079999999999996,0.34444585687295715,0.34444585687295715,0.94280991434396211,68,1.9078043569138623e-14
high,1,1.5,0.8024,0.34470966191353763,0.34470966191353763,0.94281689270849922,69,1.5925898735986533e-14
high,1,1.5,0.80400000000000005,0.3449760241439539,0.3449760241439539,0.94283084004968176,70,1.3485981533277176e-14
low,1,1.5,0.80400000000000005,0.34501256022460225,0.34501256022460225,0.94283084004968176,70,1.3339117829473414e-14
medium,1,1.5,0.80400000000000005,0.34498724952453397,0.34498724952453397,0.94283084004968176,70,1.335157305406536e-14
high,1,1.5,0.80560000000000009,0.34524496500049673,0.34524496500049673,0.94285174684151019,70,1.7557039994401583e-14
high,1,1.5,0.80719999999999992,0.34551648770756976,0.34551648770756976,0.94287960384344083,71,1.4952148044074748e-14
high,1,1.5,0.80879999999999996,0.34579059604732737,0.34579059604732737,0.94291440210374855,71,1.9490558393411975e-14
high,1,1.5,0.81040000000000001,0.34606728835319922,0.34606728835319922,0.94295613296301251,72,1.6885137935729072e-14
high,1,1.5,0.81200000000000006,0.34634656949123332,0.34634656949123332,0.94300478805773114,73,1.4574019937344417e-14
high,1,1.5,0.81359999999999999,0.34662844630902206,0.34662844630902206,0.94306035932406873,73,1.9212110025333738e-14
high,1,1.5,0.81519999999999992,0.34691291752863135,0.34691291752863135,0.94312283900174043,74,1.6889846293330806e-14
high,1,1.5,0.81679999999999997,0.34719998082784753,0.34719998082784753,0.94319221963803779,75,1.4825066321547515e-14
high,1,1.5,0.81840000000000002,0.3474896547310749,0.3474896547310749,0.9432684940920073,75,1.9768342382328404e-14
high,1,1.5,0.82000000000000006,0.34778193146531983,0.34778193146531983,0.9433516555387792,76,1.7583370902483026e-14
low,1,1.5,0.82000000000000006,0.34782199815630493,0.34782199815630493,0.9433516555387792,76,1.7565934551237296e-14
medium,1,1.5,0.82000000000000006,0.34779423318479974,0.34779423318479974,0.9433516555387792,76,1.7570858588848673e-14
high,1,2,0.5,0.22222563852457855,0.22222222222222221,0.88888888888888884,23,1.9132344237875406e-14
low,1,2,0.5,0.2222396117317918,0.22222222222222221,0.88888888888888884,23,1.9068886308371559e-14
medium,1,2,0.5,0.22223034242109918,0.22222222222222221,0.88888888888888884,23,1.9026303086960907e-14
high,1,2,0.50160000000000005,0.22199118001418236,0.22198771088616584,0.887004705192458,24,5.5677071013587747e-15
high,1,2,0.50319999999999998,0.22176173405489283,0.2217582401986872,0.88514465220338157,24,6.4125173294680869e-15
high,1,2,0.50480000000000003,0.22153728313104307,0.2215337940811625,0.88330858884036079,24,7.3301910344932246e-15
high,1,2,0.50639999999999996,0.22131785543821253,0.22131435652327841,0.88149637489356791,24,8.5149113533342523e-15
high,1,2,0.50800000000000001,0.22110341715099879,0.22109991158267017,0.87970787101858183,24,9.6888231731033943e-15
high,1,2,0.50960000000000005,0.22089395789235367,0.22089044338456101,0.87794293873036966,24,1.1103099871188399e-14
high,1,2,0.51119999999999999,0.22068945882511518,0.22068593612140455,0.87620144039731818,24,1.2851006622870582e-14
high,1,2,0.51280000000000003,0.2204899048276947,0.22048637405252955,0.87448323923531035,24,1.4826784641952547e-14
high,1,2,0.51439999999999997,0.2202952809600314,0.22029174150378586,0.87278819930184592,24,1.6943172311079793e-14
high,1,2,0.51600000000000001,0.22010557118233623,0.22010202286719432,0.87111618549021508,24,1.9596223274410843e-14
low,1,2,0.51600000000000001,0.22012024098792274,0.22010202286719432,0.87111618549021508,24,1.958981746846425e-14
medium,1,2,0.51600000000000001,0.22011005108355614,0.22010202286719432,0.87111618549021508,24,1.9545086773329301e-14
high,1,2,0.51759999999999995,0.21992075961791341,0.21991720260059744,0.86946706352371184,25,6.0646043021727864e-15
high,1,2,0.51919999999999999,0.21974083098540256,0.21973726522731257,0.86784069994989155,25,7.0404707772791758e-15
high,1,2,0.52080000000000004,0.2195657704761412,0.21956219533578816,0.86623696213488244,25,8.2200515705020836e-15
high,1,2,0.52239999999999998,0.21939556193154908,0.21939197757926082,0.86465571825772791,25,9.3662937039761985e-15
high,1,2,0.52400000000000002,0.21923019021876117,0.21922659667541558,0.86309683730478581,25,1.0733303296180327e-14
high,1,2,0.52559999999999996,0.21906964038771279,0.21906603740604788,0.86156018906416332,25,1.2416590221338348e-14
high,1,2,0.5272,0.2189138972637599,0.21891028461672773,0.86004564412019791,25,1.4344229813072414e-14
high,1,2,0.52880000000000005,0.21876294560230541,0.2187593232164661,0.85855307384798307,25,1.647598999464877e-14
high,1,2,0.53039999999999998,0.21861677046524824,0.21861313817738282,0.85708235040793057,25,1.9049235780321606e-14
high,1,2,0.53200000000000003,0.2184753568966645,0.21847171453437775,0.85563334674038283,26,6.1772053410593732e-15
low,1,2,0.53200000000000003,0.21849041364955032,0.21847171453437775,0.85563334674038283,26,6.2005063844098099e-15
medium,1,2,0.53200000000000003,0.21847995582149157,0.21847171453437775,0.85563334674038283,26,6.2622887114805725e-15
high,1,2,0.53359999999999996,0.21833868958935684,0.21833503738480264,0.85420593656026089,26,7.1564275488170927e-15
high,1,2,0.53520000000000001,0.21820675482666588,0.21820309188813616,0.85279999435175691,26,8.329510759275181e-15
high,1,2,0.53679999999999994,0.21807953670185545,0.21807586326566022,0.85141539536306721,26,9.5627697813845335e-15
high,1,2,0.53839999999999999,0.2179570155266416,0.21795333680013868,0.85005201560116483,26,1.111624634281603e-14
high,1,2,0.54000000000000004,0.21783919299105747,0.2178354978354978,0.84870973182661491,26,1.2885945560167643e-14
high,1,2,0.54159999999999997,0.21772603684575215,0.21772233177650926,0.84738842154842742,26,1.4813457503972891e-14
high,1,2,0.54320000000000002,0.21761754120494223,0.21761382408847416,0.84608796301895084,26,1.715583408206783e-14
high,1,2,0.54479999999999995,0.21751368865880094,0.21750996029691008,0.84480823522880666,26,1.9837223444462957e-14
high,1,2,0.5464,0.21741446571805431,0.21741072598723915,0.84354911790185916,27,6.9149781932363355e-15
high,1,2,0.54800000000000004,0.21731985818087643,0.21731610680447888,0.84231049149022841,27,7.8808391575158713e-15
low,1,2,0.54800000000000004,0.21733536339261689,0.21731610680447888,0.84231049149022841,27,7.9393834300675543e-15
medium,1,2,0.54800000000000004,0.21732459457905334,0.21731610680447888,0.84231049149022841,27,8.004421808464829e-15
high,1,2,0.54959999999999998,0.21722985157170807,0.21722608845293409,0.84109223716933701,27,9.234060763939415e-15
high,1,2,0.55120000000000002,0.21714443171602688,0.21714065669589128,0.83989423683299891,27,1.0716913323912702e-14
high,1,2,0.55279999999999996,0.21706358453610072,0.21705979735531511,0.83871637308854374,27,1.2388885346373547e-14
high,1,2,0.5544,0.21698729570778094,0.21698349631154573,0.83755852925197782,27,1.4349178278741716e-14
high,1,2,0.55600000000000005,0.2169155525632637,0.21691173950299913,0.83642058934318453,27,1.6590177771458698e-14
high,1,2,0.55759999999999998,0.21684833730231937,0.21684451292586884,0.83530243808115912,27,1.9189970800663537e-14
high,1,2,0.55920000000000003,0.21678563985612911,0.21678180263382929,0.8342039608792815,28,6.943716274326016e-15
high,1,2,0.56079999999999997,0.21672744490929494,0.2167235947377413,0.83312504384062513,28,8.0922078747876996e-15
high,1,2,0.56240000000000001,0.21667373853528887,0.21666987540535929,0.83206557375329993,28,9.4539902381699622e-15
high,1,2,0.56400000000000006,0.21662450747604559,0.21662063086104003,0.83102543808583151,28,1.0954960267779237e-14
low,1,2,0.56400000000000006,0.21664053407043121,0.21662063086104003,0.83102543808583151,28,1.0965233873774713e-14
medium,1,2,0.56400000000000006,0.21662940202993589,0.21662063086104003,0.83102543808583151,28,1.0878215425781328e-14
high,1,2,0.56559999999999999,0.21657973742650008,0.21657584738545391,0.83000452498257771,28,1.2739913608320647e-14
high,1,2,0.56720000000000004,0.2165394150187358,0.21653551131529689,0.82900272325917634,28,1.4780027574259089e-14
high,1,2,0.56879999999999997,0.21650352656409672,0.21649960904300525,0.82801992239803135,28,1.7226696951355064e-14
high,1,2,0.57040000000000002,0.21647205782346557,0.21646812701647136,0.82705601254382866,28,1.9802142891390521e-14
high,1,2,0.57200000000000006,0.21644499703387443,0.21644105173876166,0.82611088449909043,29,7.5276143260816751e-15
high,1,2,0.5736,0.21642232994950691,0.21641836976783596,0.82518442971976125,29,8.7191571007434714e-15
high,1,2,0.57520000000000004,0.21640404245778266,0.21640006771626882,0.82427654031082587,29,1.0203060519647488e-14
high,1,2,0.57679999999999998,0.21639012187264733,0.21638613225097242,0.8233871090219651,29,1.1826772794267088e-14
high,1,2,0.57840000000000003,0.21638055453534638,0.21637655009292109,0.82251602924323786,29,1.3918695605265205e-14
high,1,2,0.57999999999999996,0.21637532747533161,0.21637130801687762,0.82166319500080109,29,1.6142501867348592e-14
low,1,2,0.57999999999999996,0.21639194650538743,0.21637130801687762,0.82166319500080109,29,1.6159032841061537e-14
medium,1,2,0.57999999999999996,0.21638040256836569,0.21637130801687762,0.82166319500080109,29,1.6216034550972746e-14
high,1,2,0.58160000000000001,0.21637442781498711,0.2163703928511212,0.82082850095266024,29,1.8928610937389103e-14
high,1,2,0.58319999999999994,0.21637783879118411,0.216373791477177,0.82001184238445057,30,7.4791325154616422e-15
high,1,2,0.58479999999999999,0.21638555724857106,0.21638149082954733,0.81921311520525253,30,8.6628102878451523e-15
high,1,2,0.58640000000000003,0.21639756004543559,0.21639347789544461,0.8184322159434364,30,1.0144838008790045e-14
high,1,2,0.58799999999999997,0.21641383787431395,0.21640973971452557,0.81766904174253985,30,1.1898562412789469e-14
high,1,2,0.58960000000000001,0.21643437811063887,0.21643026337862775,0.81692349035717582,30,1.3839237850969249e-14
high,1,2,0.59119999999999995,0.21645916740057378,0.21645503603150665,0.81619546014896915,30,1.618041241419721e-14
high,1,2,0.59279999999999999,0.2164881929294315,0.21648404486857523,0.81548485008252869,30,1.889026937742349e-14
high,1,2,0.59440000000000004,0.21652144223543643,0.21651727713664493,0.81479155972144346,31,7.7774791591602612e-15
